customer_id,first_name,last_name,email,signup_date,region,acquisition_cahnnel,is_active
964,Morgan,Taylor,morgan.taylor7013@realemail.com,2023-06-19,IN,Organic Search,true
965,Drew,Miller,drew.miller5478@realemail.com,2024-06-13,US,Referral,false
966,Alex,Martin,alex.martin1367@realemail.com,2020-11-15,AU,Influencer,true
967,Elliot,Rodriguez,elliot.rodriguez6074@realemail.com,2020-06-12,EU,Email,true
968,Quinn,Martin,quinn.martin8551@realemail.com,2021-04-23,UK,Organic Search,true
969,Casey,Martinez,casey.martinez1854@realemail.com,2022-01-17,UK,Referral,true
970,Riley,Gonzalez,riley.gonzalez5811@realemail.com,2023-05-01,EU,Referral,true
971,Elliot,Davis,elliot.davis8156@realemail.com,2020-06-09,IN,Organic Search,true
972,Kai,Smith,kai.smith9612@realemail.com,2020-01-19,CA,Influencer,true
973,Jordan,Gonzalez,jordan.gonzalez7281@realemail.com,2022-05-06,AU,Email,true
974,Rowan,Anderson,rowan.anderson9660@realemail.com,2024-11-18,EU,Direct,true
975,Jesse,Davis,jesse.davis6864@realemail.com,2024-05-16,AU,Email,true
976,Elliot,Jones,elliot.jones9709@realemail.com,2022-11-28,UK,Email,true
977,Sage,Williams,sage.williams7138@realemail.com,2022-12-07,CA,Organic Search,true
978,Sam,Brown,sam.brown4903@realemail.com,2020-07-11,AU,Email,true
979,Jamie,Garcia,jamie.garcia1093@realemail.com,2023-04-23,UK,Paid Social,true
980,Morgan,Thomas,morgan.thomas0418@realemail.com,2023-05-29,IN,Email,true
981,Alex,Thomas,alex.thomas3773@realemail.com,2020-02-28,CA,Referral,true
982,Casey,Johnson,casey.johnson3920@realemail.com,2020-01-04,US,Paid Social,false
983,Elliot,Wilson,elliot.wilson6551@realemail.com,2021-05-24,CA,Email,false
984,Hayden,Hernandez,hayden.hernandez0401@realemail.com,2023-11-19,IN,Direct,true
985,Logan,Taylor,logan.taylor7872@realemail.com,2024-05-10,US,Paid Social,true
986,Kai,Gonzalez,kai.gonzalez6059@realemail.com,2022-01-25,CA,Influencer,true
987,Logan,Hernandez,logan.hernandez0906@realemail.com,2022-02-09,UK,Email,true
988,Logan,Hernandez,logan.hernandez6367@realemail.com,2022-02-22,EU,Email,true
989,Quinn,Jones,quinn.jones6278@realemail.com,2020-01-29,CA,Email,true
990,Quinn,Lopez,quinn.lopez3422@realemail.com,2021-09-15,AU,Paid Social,true
991,Jordan,Jones,jordan.jones4237@realemail.com,2020-07-11,IN,Email,true
992,Logan,Wilson,logan.wilson0462@realemail.com,2020-02-28,UK,Influencer,true
993,Quinn,Martinez,quinn.martinez6115@realemail.com,2023-01-25,EU,Influencer,false
994,Drew,Rodriguez,drew.rodriguez1414@realemail.com,2020-11-08,CA,Organic Search,false
995,Avery,Wilson,avery.wilson2921@realemail.com,2021-03-27,EU,Referral,true
996,Drew,Thomas,drew.thomas3922@realemail.com,2020-09-22,IN,Paid Social,false
997,Sam,Rodriguez,sam.rodriguez4173@realemail.com,2024-02-28,IN,Paid Social,false
998,Morgan,Taylor,morgan.taylor3281@realemail.com,2023-06-22,UK,Organic Search,false
999,Drew,Thomas,drew.thomas4155@realemail.com,2020-01-31,US,Influencer,true
1000,Morgan,Williams,morgan.williams9334@realemail.com,2023-11-26,IN,Influencer,true
1001,Quinn,Moore,quinn.moore4694@realemail.com,2020-07-17,UK,Influencer,true
1002,Drew,Johnson,drew.johnson0925@realemail.com,2022-09-14,UK,Organic Search,true
1003,Quinn,Moore,quinn.moore4525@realemail.com,2022-01-22,AU,Referral,true
1004,Logan,Brown,logan.brown7461@realemail.com,2020-06-20,AU,Direct,true
1005,Riley,Martin,riley.martin6437@realemail.com,2020-11-14,AU,Email,true
1006,Quinn,Hernandez,quinn.hernandez5710@realemail.com,2024-05-25,US,Paid Social,true
1007,Jordan,Garcia,jordan.garcia7849@realemail.com,2021-06-18,UK,Organic Search,true
1008,Skyler,Smith,skyler.smith0762@realemail.com,2023-04-27,IN,Referral,true
1009,Casey,Garcia,casey.garcia7889@realemail.com,2022-06-15,EU,Organic Search,true
1010,Avery,Jones,avery.jones0440@realemail.com,2021-02-11,UK,Referral,true
1011,Skyler,Davis,skyler.davis0071@realemail.com,2023-02-13,UK,Organic Search,false
1012,Jesse,Thomas,jesse.thomas0442@realemail.com,2023-09-15,IN,Influencer,true
1013,Alex,Hernandez,alex.hernandez7775@realemail.com,2020-01-16,AU,Referral,false
1014,Logan,Gonzalez,logan.gonzalez2201@realemail.com,2022-01-25,EU,Organic Search,true
1015,Elliot,Moore,elliot.moore1283@realemail.com,2024-10-13,UK,Referral,true
1016,Hayden,Williams,hayden.williams2799@realemail.com,2023-04-23,AU,Direct,true
1017,Jordan,Anderson,jordan.anderson8919@realemail.com,2020-08-24,EU,Organic Search,true
1018,Hayden,Wilson,hayden.wilson4518@realemail.com,2021-04-30,AU,Organic Search,false
1019,Logan,Johnson,logan.johnson8978@realemail.com,2023-06-17,EU,Paid Social,true
1020,Riley,Miller,riley.miller7062@realemail.com,2021-05-18,AU,Direct,true
1021,Elliot,Lopez,elliot.lopez3775@realemail.com,2022-06-07,US,Organic Search,false
1022,Rowan,Smith,rowan.smith1583@realemail.com,2023-09-17,US,Referral,true
1023,Riley,Wilson,riley.wilson2212@realemail.com,2024-11-27,AU,Email,true
1024,Sage,Gonzalez,sage.gonzalez3860@realemail.com,2021-06-17,AU,Direct,false
1025,Riley,Hernandez,riley.hernandez9410@realemail.com,2020-10-01,CA,Referral,false
1026,Sage,Martin,sage.martin9351@realemail.com,2021-07-18,US,Organic Search,true
1027,Jordan,Lopez,jordan.lopez8691@realemail.com,2020-02-24,US,Organic Search,false
1028,Jamie,Thomas,jamie.thomas8592@realemail.com,2021-06-09,IN,Email,true
1029,Casey,Thomas,casey.thomas9062@realemail.com,2021-01-24,US,Influencer,true
1030,Cameron,Garcia,cameron.garcia1513@realemail.com,2022-01-05,IN,Referral,true
1031,Alex,Brown,alex.brown5621@realemail.com,2020-12-12,EU,Referral,true
1032,Sage,Lopez,sage.lopez4695@realemail.com,2023-10-09,US,Direct,true
1033,Avery,Johnson,avery.johnson3061@realemail.com,2023-11-01,CA,Referral,true
1034,Cameron,Rodriguez,cameron.rodriguez9064@realemail.com,2020-05-23,AU,Referral,true
1035,Riley,Lopez,riley.lopez5793@realemail.com,2021-03-20,UK,Referral,true
1036,Sam,Lopez,sam.lopez4487@realemail.com,2021-01-05,UK,Email,true
1037,Quinn,Anderson,quinn.anderson1393@realemail.com,2022-02-12,US,Organic Search,true
1038,Avery,Wilson,avery.wilson0440@realemail.com,2021-12-27,IN,Organic Search,true
1039,Riley,Lopez,riley.lopez6214@realemail.com,2023-07-08,IN,Influencer,true
1040,Jamie,Johnson,jamie.johnson1363@realemail.com,2020-06-19,US,Direct,true
1041,Sage,Garcia,sage.garcia1498@realemail.com,2022-11-01,IN,Paid Social,true
1042,Kai,Davis,kai.davis5129@realemail.com,2020-08-30,IN,Influencer,true
1043,Logan,Miller,logan.miller1508@realemail.com,2022-01-26,CA,Direct,true
1044,Jordan,Williams,jordan.williams0379@realemail.com,2023-03-16,EU,Direct,true
1045,Sage,Martinez,sage.martinez3313@realemail.com,2022-05-24,US,Influencer,true
1046,Hayden,Brown,hayden.brown2615@realemail.com,2020-06-25,IN,Referral,true
1047,Skyler,Anderson,skyler.anderson4417@realemail.com,2024-06-02,UK,Paid Social,true
1048,Drew,Moore,drew.moore6710@realemail.com,2022-04-02,EU,Email,true
1049,Jesse,Martinez,jesse.martinez7091@realemail.com,2024-08-14,US,Paid Social,false
1050,Hayden,Anderson,hayden.anderson3286@realemail.com,2021-02-13,CA,Email,true
1051,Logan,Williams,logan.williams1891@realemail.com,2021-04-17,AU,Referral,true
1052,Cameron,Martinez,cameron.martinez6421@realemail.com,2024-04-01,IN,Paid Social,true
1053,Drew,Jones,drew.jones0228@realemail.com,2024-01-17,CA,Referral,false
1054,Jesse,Martin,jesse.martin0977@realemail.com,2021-02-22,CA,Influencer,true
1055,Jamie,Taylor,jamie.taylor1915@realemail.com,2024-10-15,IN,Direct,false
1056,Alex,Williams,alex.williams6894@realemail.com,2021-02-22,CA,Referral,true
1057,Sage,Jones,sage.jones4148@realemail.com,2020-01-10,CA,Influencer,true
1058,Logan,Wilson,logan.wilson4767@realemail.com,2024-07-21,AU,Paid Social,true
1059,Cameron,Smith,cameron.smith7479@realemail.com,2022-07-15,US,Influencer,true
1060,Drew,Taylor,drew.taylor2977@realemail.com,2022-11-07,CA,Referral,true
1061,Alex,Anderson,alex.anderson4073@realemail.com,2024-10-16,IN,Influencer,true
1062,Taylor,Hernandez,taylor.hernandez7907@realemail.com,2020-06-30,CA,Influencer,true
1063,Kai,Martinez,kai.martinez3296@realemail.com,2020-11-16,AU,Organic Search,true
1064,Taylor,Rodriguez,taylor.rodriguez3083@realemail.com,2022-06-19,EU,Direct,true
1065,Casey,Brown,casey.brown4876@realemail.com,2020-11-11,CA,Direct,true
1066,Riley,Lopez,riley.lopez3095@realemail.com,2022-05-25,AU,Influencer,false
1067,Hayden,Jackson,hayden.jackson8265@realemail.com,2021-07-29,EU,Referral,true
1068,Elliot,Garcia,elliot.garcia6267@realemail.com,2024-03-21,EU,Email,true
1069,Rowan,Anderson,rowan.anderson7216@realemail.com,2020-05-16,US,Organic Search,true
1070,Rowan,Taylor,rowan.taylor3362@realemail.com,2021-05-11,UK,Paid Social,false
1071,Hayden,Davis,hayden.davis4909@realemail.com,2022-09-22,UK,Paid Social,true
1072,Logan,Rodriguez,logan.rodriguez6351@realemail.com,2025-01-01,AU,Organic Search,true
1073,Riley,Williams,riley.williams5109@realemail.com,2020-07-29,UK,Email,true
1074,Sam,Taylor,sam.taylor4045@realemail.com,2021-01-11,CA,Influencer,true
1075,Logan,Garcia,logan.garcia8518@realemail.com,2022-02-01,AU,Direct,true
1076,Rowan,Rodriguez,rowan.rodriguez9368@realemail.com,2022-10-16,UK,Organic Search,true
1077,Skyler,Jackson,skyler.jackson7826@realemail.com,2020-01-13,AU,Organic Search,true
1078,Kai,Wilson,kai.wilson4535@realemail.com,2023-02-18,US,Direct,true
1079,Sam,Johnson,sam.johnson0905@realemail.com,2023-02-06,US,Organic Search,true
1080,Cameron,Hernandez,cameron.hernandez7786@realemail.com,2021-03-30,AU,Paid Social,true
1081,Morgan,Jones,morgan.jones9732@realemail.com,2024-03-30,CA,Direct,false
1082,Sage,Rodriguez,sage.rodriguez0348@realemail.com,2022-01-25,US,Organic Search,true
1083,Jordan,Martin,jordan.martin1264@realemail.com,2023-07-29,IN,Organic Search,true
1084,Sam,Johnson,sam.johnson6447@realemail.com,2024-02-24,US,Paid Social,true
1085,Skyler,Jackson,skyler.jackson2796@realemail.com,2021-09-17,CA,Referral,false
1086,Cameron,Gonzalez,cameron.gonzalez9706@realemail.com,2020-06-05,CA,Paid Social,true
1087,Jordan,Martinez,jordan.martinez2498@realemail.com,2023-07-28,EU,Influencer,true
1088,Morgan,Moore,morgan.moore1752@realemail.com,2024-08-05,UK,Email,false
1089,Riley,Anderson,riley.anderson0604@realemail.com,2020-04-15,CA,Influencer,true
1090,Cameron,Lopez,cameron.lopez4201@realemail.com,2023-11-26,UK,Referral,true
1091,Cameron,Martinez,cameron.martinez0995@realemail.com,2023-09-08,IN,Influencer,true
1092,Hayden,Jackson,hayden.jackson8309@realemail.com,2021-09-14,AU,Referral,true
1093,Riley,Jackson,riley.jackson0188@realemail.com,2021-11-05,AU,Email,false
1094,Logan,Jackson,logan.jackson6691@realemail.com,2024-06-14,EU,Influencer,true
1095,Alex,Williams,alex.williams9623@realemail.com,2024-04-02,IN,Email,true
1096,Logan,Gonzalez,logan.gonzalez4517@realemail.com,2020-02-06,IN,Organic Search,true
1097,Elliot,Brown,elliot.brown0420@realemail.com,2024-10-05,CA,Direct,true
1098,Avery,Miller,avery.miller2554@realemail.com,2022-12-10,EU,Influencer,true
1099,Jordan,Garcia,jordan.garcia3356@realemail.com,2021-06-02,IN,Organic Search,true
1100,Logan,Rodriguez,logan.rodriguez2706@realemail.com,2020-10-24,UK,Direct,true
1101,Rowan,Rodriguez,rowan.rodriguez7210@realemail.com,2024-11-03,US,Influencer,true
1102,Logan,Miller,logan.miller6482@realemail.com,2020-04-03,US,Direct,false
1103,Casey,Davis,casey.davis0638@realemail.com,2024-11-07,AU,Direct,true
1104,Cameron,Taylor,cameron.taylor4527@realemail.com,2020-08-03,US,Paid Social,true
1105,Morgan,Johnson,morgan.johnson2082@realemail.com,2024-10-10,IN,Organic Search,false
1106,Jordan,Wilson,jordan.wilson9787@realemail.com,2022-11-25,UK,Referral,false
1107,Logan,Jackson,logan.jackson1839@realemail.com,2023-08-01,US,Organic Search,true
1108,Taylor,Smith,taylor.smith1308@realemail.com,2022-02-02,AU,Direct,true
1109,Drew,Smith,drew.smith6107@realemail.com,2022-09-28,AU,Paid Social,true
1110,Jesse,Martin,jesse.martin3129@realemail.com,2024-04-29,IN,Email,true
1111,Jordan,Gonzalez,jordan.gonzalez6277@realemail.com,2022-09-27,AU,Influencer,true
1112,Elliot,Rodriguez,elliot.rodriguez2068@realemail.com,2022-09-18,CA,Paid Social,true
1113,Elliot,Thomas,elliot.thomas2313@realemail.com,2023-01-30,AU,Referral,true
1114,Cameron,Taylor,cameron.taylor3008@realemail.com,2024-07-24,AU,Email,true
1115,Casey,Johnson,casey.johnson3515@realemail.com,2021-11-26,CA,Paid Social,true
1116,Avery,Gonzalez,avery.gonzalez4519@realemail.com,2020-12-26,CA,Organic Search,true
1117,Avery,Thomas,avery.thomas3603@realemail.com,2024-12-24,EU,Influencer,true
1118,Quinn,Rodriguez,quinn.rodriguez9520@realemail.com,2021-09-27,IN,Email,false
1119,Logan,Miller,logan.miller3295@realemail.com,2022-01-12,US,Email,false
1120,Rowan,Martin,rowan.martin7371@realemail.com,2022-10-10,AU,Direct,true
1121,Jordan,Moore,jordan.moore6332@realemail.com,2021-03-05,CA,Paid Social,false
1122,Logan,Williams,logan.williams4449@realemail.com,2020-09-19,EU,Email,true
1123,Taylor,Garcia,taylor.garcia0037@realemail.com,2023-11-08,US,Email,true
1124,Sage,Jackson,sage.jackson9225@realemail.com,2023-03-24,AU,Paid Social,true
1125,Avery,Smith,avery.smith3720@realemail.com,2021-12-23,US,Paid Social,true
1126,Rowan,Jackson,rowan.jackson9143@realemail.com,2024-03-07,AU,Referral,false
1127,Jamie,Anderson,jamie.anderson0828@realemail.com,2023-12-25,CA,Email,false
1128,Morgan,Jones,morgan.jones7719@realemail.com,2024-05-26,IN,Paid Social,true
1129,Rowan,Johnson,rowan.johnson0830@realemail.com,2021-06-17,AU,Referral,false
1130,Logan,Thomas,logan.thomas3647@realemail.com,2022-08-14,UK,Referral,true
1131,Riley,Hernandez,riley.hernandez0614@realemail.com,2021-01-26,UK,Organic Search,true
1132,Logan,Smith,logan.smith2281@realemail.com,2024-02-13,EU,Influencer,true
1133,Alex,Miller,alex.miller0733@realemail.com,2024-03-24,AU,Referral,true
1134,Logan,Smith,logan.smith4893@realemail.com,2024-02-18,UK,Organic Search,true
1135,Jesse,Davis,jesse.davis9978@realemail.com,2020-06-09,AU,Organic Search,true
1136,Morgan,Martinez,morgan.martinez9532@realemail.com,2022-06-01,AU,Email,true
1137,Alex,Lopez,alex.lopez4044@realemail.com,2023-09-23,UK,Paid Social,true
1138,Logan,Lopez,logan.lopez8099@realemail.com,2020-01-24,IN,Paid Social,true
1139,Jamie,Jones,jamie.jones7723@realemail.com,2022-03-29,EU,Referral,true
1140,Alex,Rodriguez,alex.rodriguez1495@realemail.com,2022-02-14,IN,Organic Search,true
1141,Alex,Garcia,alex.garcia0684@realemail.com,2024-09-28,IN,Influencer,true
1142,Riley,Martinez,riley.martinez8919@realemail.com,2023-01-19,AU,Organic Search,true
1143,Cameron,Thomas,cameron.thomas1215@realemail.com,2023-06-17,IN,Influencer,true
1144,Jesse,Rodriguez,jesse.rodriguez6481@realemail.com,2024-05-29,EU,Organic Search,true
1145,Quinn,Jones,quinn.jones7613@realemail.com,2021-05-15,US,Email,true
1146,Jamie,Jackson,jamie.jackson2220@realemail.com,2020-03-11,CA,Email,true
1147,Casey,Miller,casey.miller6630@realemail.com,2023-07-08,IN,Influencer,true
1148,Avery,Miller,avery.miller6819@realemail.com,2021-07-22,UK,Email,true
1149,Riley,Thomas,riley.thomas7425@realemail.com,2024-05-20,AU,Influencer,true
1150,Jesse,Jackson,jesse.jackson1984@realemail.com,2020-01-01,UK,Email,false
1151,Kai,Lopez,kai.lopez8110@realemail.com,2022-05-01,EU,Influencer,true
1152,Jordan,Jones,jordan.jones6061@realemail.com,2021-02-15,US,Email,true
1153,Jesse,Moore,jesse.moore3393@realemail.com,2023-05-15,UK,Referral,true
1154,Rowan,Jones,rowan.jones6212@realemail.com,2023-08-08,AU,Influencer,true
1155,Cameron,Brown,cameron.brown4862@realemail.com,2022-01-20,IN,Direct,true
1156,Riley,Rodriguez,riley.rodriguez4853@realemail.com,2024-09-16,AU,Direct,false
1157,Logan,Jones,logan.jones9015@realemail.com,2020-07-20,US,Paid Social,true
1158,Skyler,Johnson,skyler.johnson6726@realemail.com,2020-02-10,AU,Referral,false
1159,Elliot,Brown,elliot.brown6699@realemail.com,2021-11-19,IN,Paid Social,true
1160,Taylor,Rodriguez,taylor.rodriguez9928@realemail.com,2024-10-14,IN,Referral,false
1161,Quinn,Thomas,quinn.thomas8421@realemail.com,2022-10-10,IN,Direct,false
1162,Rowan,Jones,rowan.jones3972@realemail.com,2020-04-13,AU,Organic Search,true
1163,Logan,Johnson,logan.johnson0707@realemail.com,2022-09-25,EU,Direct,true
1164,Drew,Smith,drew.smith7314@realemail.com,2024-09-23,EU,Influencer,true
1165,Kai,Brown,kai.brown8321@realemail.com,2023-06-09,CA,Paid Social,true
1166,Jesse,Lopez,jesse.lopez3515@realemail.com,2024-10-29,CA,Email,true
1167,Drew,Miller,drew.miller2485@realemail.com,2023-01-24,AU,Organic Search,false
1168,Hayden,Garcia,hayden.garcia5649@realemail.com,2023-05-14,CA,Referral,true
1169,Logan,Johnson,logan.johnson6148@realemail.com,2023-01-27,CA,Organic Search,true
1170,Jordan,Rodriguez,jordan.rodriguez3377@realemail.com,2023-06-10,US,Email,true
1171,Sage,Wilson,sage.wilson2686@realemail.com,2024-11-22,CA,Organic Search,true
1172,Alex,Martin,alex.martin1492@realemail.com,2020-01-29,IN,Organic Search,false
1173,Sage,Hernandez,sage.hernandez1929@realemail.com,2020-08-26,UK,Influencer,true
1174,Riley,Johnson,riley.johnson0789@realemail.com,2020-02-17,CA,Influencer,true
1175,Sage,Taylor,sage.taylor0066@realemail.com,2024-10-01,AU,Email,true
1176,Sage,Johnson,sage.johnson7792@realemail.com,2022-02-09,AU,Email,true
1177,Elliot,Wilson,elliot.wilson8566@realemail.com,2024-06-14,US,Influencer,true
1178,Elliot,Moore,elliot.moore6025@realemail.com,2024-02-02,IN,Organic Search,true
1179,Sage,Davis,sage.davis1162@realemail.com,2022-03-11,CA,Referral,true
1180,Morgan,Jackson,morgan.jackson8090@realemail.com,2023-11-18,EU,Direct,true
1181,Avery,Jones,avery.jones5674@realemail.com,2024-06-20,CA,Email,false
1182,Alex,Gonzalez,alex.gonzalez7961@realemail.com,2020-06-04,EU,Direct,false
1183,Drew,Anderson,drew.anderson1061@realemail.com,2020-11-25,UK,Referral,true
1184,Taylor,Williams,taylor.williams6827@realemail.com,2020-05-18,CA,Influencer,true
1185,Logan,Thomas,logan.thomas1166@realemail.com,2023-12-31,IN,Influencer,true
1186,Jamie,Jones,jamie.jones9621@realemail.com,2022-02-16,US,Paid Social,true
1187,Avery,Martin,avery.martin4146@realemail.com,2022-08-24,EU,Paid Social,true
1188,Quinn,Lopez,quinn.lopez4370@realemail.com,2020-09-06,AU,Referral,false
1189,Alex,Taylor,alex.taylor8032@realemail.com,2020-01-31,IN,Direct,true
1190,Drew,Lopez,drew.lopez7546@realemail.com,2023-11-19,CA,Referral,true
1191,Alex,Anderson,alex.anderson4447@realemail.com,2023-07-26,AU,Direct,true
1192,Jesse,Davis,jesse.davis5785@realemail.com,2023-12-21,US,Email,true
1193,Sage,Garcia,sage.garcia4821@realemail.com,2024-09-02,UK,Referral,true
1194,Jesse,Jones,jesse.jones3763@realemail.com,2021-07-26,EU,Referral,true
1195,Rowan,Garcia,rowan.garcia7848@realemail.com,2020-05-01,UK,Referral,false
1196,Jesse,Miller,jesse.miller9537@realemail.com,2023-11-23,CA,Referral,true
1197,Skyler,Martinez,skyler.martinez3779@realemail.com,2024-05-11,UK,Referral,true
1198,Cameron,Hernandez,cameron.hernandez5985@realemail.com,2022-11-07,UK,Influencer,true
1199,Hayden,Gonzalez,hayden.gonzalez3791@realemail.com,2022-10-28,IN,Influencer,false
1200,Alex,Jackson,alex.jackson4389@realemail.com,2023-03-06,CA,Direct,true
1201,Taylor,Lopez,taylor.lopez9345@realemail.com,2020-08-24,UK,Paid Social,false
1202,Logan,Lopez,logan.lopez6460@realemail.com,2023-09-17,UK,Organic Search,true
1203,Riley,Moore,riley.moore3164@realemail.com,2021-08-04,UK,Email,true
1204,Sage,Moore,sage.moore2746@realemail.com,2023-10-02,US,Email,true
1205,Morgan,Williams,morgan.williams3935@realemail.com,2022-11-18,IN,Direct,true
1206,Morgan,Martin,morgan.martin8134@realemail.com,2023-03-11,EU,Organic Search,true
1207,Morgan,Garcia,morgan.garcia0943@realemail.com,2020-08-04,CA,Direct,false
1208,Cameron,Martin,cameron.martin0032@realemail.com,2024-07-01,AU,Organic Search,false
1209,Jordan,Gonzalez,jordan.gonzalez6699@realemail.com,2024-11-15,EU,Organic Search,true
1210,Jesse,Garcia,jesse.garcia0306@realemail.com,2024-01-21,EU,Email,false
1211,Kai,Jones,kai.jones7572@realemail.com,2023-05-23,IN,Referral,true
1212,Taylor,Jones,taylor.jones2378@realemail.com,2022-11-09,AU,Referral,false
1213,Quinn,Wilson,quinn.wilson8741@realemail.com,2022-08-07,AU,Referral,true
1214,Casey,Garcia,casey.garcia5849@realemail.com,2023-02-17,AU,Email,false
1215,Quinn,Garcia,quinn.garcia9938@realemail.com,2023-12-29,EU,Email,true
1216,Sam,Lopez,sam.lopez8968@realemail.com,2022-06-26,AU,Direct,true
1217,Jamie,Anderson,jamie.anderson9726@realemail.com,2021-10-21,CA,Paid Social,true
1218,Sam,Johnson,sam.johnson7975@realemail.com,2023-03-02,UK,Direct,true
1219,Alex,Jones,alex.jones4973@realemail.com,2020-01-21,IN,Organic Search,true
1220,Avery,Thomas,avery.thomas9431@realemail.com,2023-07-22,US,Influencer,true
1221,Kai,Thomas,kai.thomas8999@realemail.com,2021-06-24,AU,Email,true
1222,Elliot,Brown,elliot.brown9335@realemail.com,2021-06-18,CA,Organic Search,true
1223,Skyler,Martinez,skyler.martinez9748@realemail.com,2022-11-18,EU,Referral,true
1224,Jesse,Miller,jesse.miller3458@realemail.com,2024-11-25,EU,Paid Social,true
1225,Rowan,Moore,rowan.moore8836@realemail.com,2021-09-05,US,Referral,true
1226,Jamie,Hernandez,jamie.hernandez4224@realemail.com,2023-04-21,IN,Paid Social,true
1227,Quinn,Davis,quinn.davis4677@realemail.com,2020-10-23,EU,Direct,true
1228,Quinn,Thomas,quinn.thomas5203@realemail.com,2024-06-30,EU,Referral,true
1229,Riley,Wilson,riley.wilson4131@realemail.com,2021-11-17,EU,Influencer,true
1230,Elliot,Garcia,elliot.garcia1848@realemail.com,2022-09-19,CA,Referral,true
1231,Skyler,Johnson,skyler.johnson0563@realemail.com,2022-11-02,IN,Email,true
1232,Jordan,Johnson,jordan.johnson6807@realemail.com,2022-11-15,CA,Influencer,true
1233,Rowan,Smith,rowan.smith0070@realemail.com,2020-05-28,UK,Influencer,true
1234,Hayden,Johnson,hayden.johnson4567@realemail.com,2020-04-25,US,Email,true
1235,Jesse,Thomas,jesse.thomas1904@realemail.com,2020-03-05,IN,Referral,true
1236,Drew,Smith,drew.smith4499@realemail.com,2020-02-12,CA,Email,true
1237,Elliot,Smith,elliot.smith4034@realemail.com,2021-04-19,EU,Influencer,false
1238,Casey,Taylor,casey.taylor6710@realemail.com,2021-06-09,CA,Referral,true
1239,Riley,Davis,riley.davis1924@realemail.com,2021-02-17,EU,Influencer,true
1240,Casey,Wilson,casey.wilson7283@realemail.com,2021-01-28,IN,Email,true
1241,Kai,Brown,kai.brown3919@realemail.com,2022-04-24,US,Referral,true
1242,Jesse,Anderson,jesse.anderson9562@realemail.com,2023-11-23,US,Influencer,true
1243,Hayden,Johnson,hayden.johnson6427@realemail.com,2021-04-21,UK,Direct,false
1244,Alex,Lopez,alex.lopez1473@realemail.com,2023-12-07,CA,Referral,true
1245,Drew,Jones,drew.jones9339@realemail.com,2024-12-10,EU,Influencer,true
1246,Casey,Moore,casey.moore7832@realemail.com,2020-12-06,UK,Direct,true
1247,Drew,Thomas,drew.thomas2040@realemail.com,2022-06-01,EU,Organic Search,false
1248,Riley,Martin,riley.martin1564@realemail.com,2021-08-21,AU,Direct,true
1249,Sam,Anderson,sam.anderson2836@realemail.com,2020-04-05,IN,Influencer,true
1250,Jesse,Thomas,jesse.thomas3813@realemail.com,2020-05-11,EU,Organic Search,true
1251,Alex,Hernandez,alex.hernandez4417@realemail.com,2021-06-09,AU,Email,false
1252,Casey,Gonzalez,casey.gonzalez5151@realemail.com,2022-07-09,IN,Direct,false
1253,Kai,Hernandez,kai.hernandez8631@realemail.com,2020-07-24,AU,Organic Search,true
1254,Avery,Garcia,avery.garcia7242@realemail.com,2022-02-16,AU,Organic Search,true
1255,Quinn,Jackson,quinn.jackson5110@realemail.com,2022-08-03,CA,Email,true
1256,Casey,Jones,casey.jones8059@realemail.com,2023-07-13,AU,Paid Social,true
1257,Quinn,Smith,quinn.smith1896@realemail.com,2022-12-24,EU,Paid Social,true
1258,Drew,Davis,drew.davis5516@realemail.com,2021-09-24,US,Influencer,true
1259,Cameron,Taylor,cameron.taylor6475@realemail.com,2023-12-11,UK,Direct,true
1260,Taylor,Davis,taylor.davis9497@realemail.com,2024-07-31,US,Direct,true
1261,Morgan,Jones,morgan.jones0502@realemail.com,2021-05-30,UK,Email,true
1262,Jesse,Williams,jesse.williams8152@realemail.com,2024-05-12,US,Direct,true
1263,Kai,Wilson,kai.wilson2734@realemail.com,2022-10-11,CA,Paid Social,true
1264,Sage,Brown,sage.brown3701@realemail.com,2020-07-22,CA,Paid Social,true
1265,Logan,Davis,logan.davis8724@realemail.com,2020-09-25,EU,Organic Search,false
1266,Kai,Smith,kai.smith1419@realemail.com,2022-12-08,AU,Organic Search,true
1267,Alex,Lopez,alex.lopez3913@realemail.com,2022-01-29,EU,Organic Search,true
1268,Riley,Smith,riley.smith6351@realemail.com,2020-08-16,IN,Referral,true
1269,Kai,Wilson,kai.wilson6682@realemail.com,2021-01-12,CA,Paid Social,true
1270,Morgan,Johnson,morgan.johnson4451@realemail.com,2022-09-24,UK,Referral,true
1271,Jamie,Taylor,jamie.taylor8735@realemail.com,2020-03-22,US,Direct,true
1272,Riley,Smith,riley.smith3954@realemail.com,2023-12-02,EU,Paid Social,true
1273,Logan,Miller,logan.miller0161@realemail.com,2021-05-24,EU,Influencer,true
1274,Morgan,Moore,morgan.moore3569@realemail.com,2021-12-08,UK,Referral,true
1275,Elliot,Smith,elliot.smith0479@realemail.com,2021-03-10,IN,Influencer,true
1276,Elliot,Brown,elliot.brown3504@realemail.com,2024-11-18,CA,Direct,false
1277,Elliot,Martin,elliot.martin6445@realemail.com,2021-07-06,IN,Organic Search,true
1278,Casey,Davis,casey.davis0248@realemail.com,2021-07-08,IN,Email,true
1279,Alex,Hernandez,alex.hernandez2910@realemail.com,2021-06-03,IN,Referral,true
